Year,StockKeyLabel,FisheriesGuild,Purpose,F,SSB,fishingPressureDescription,stockSizeDescription,landings,catches,discards,AssessmentYear,Flim,Fpa,Bpa,Blim,FMSY,MSYBtrigger
2012,dgs.27.nea,elasmobranch,Advice,0.01,358102,Frel,SSB,261,2468,2207,2020,NA,NA,NA,NA,NA,677068
2013,dgs.27.nea,elasmobranch,Advice,0.009,367455,Frel,SSB,333,2468,2135,2020,NA,NA,NA,NA,NA,677068
2014,dgs.27.nea,elasmobranch,Advice,0.009,376770,Frel,SSB,383,2468,2085,2020,NA,NA,NA,NA,NA,677068
2015,dgs.27.nea,elasmobranch,Advice,0.009,386343,Frel,SSB,263,2468,2205,2020,NA,NA,NA,NA,NA,677068
2016,dgs.27.nea,elasmobranch,Advice,0.009,396400,Frel,SSB,373,2468,2095,2020,NA,NA,NA,NA,NA,677068
2017,dgs.27.nea,elasmobranch,Advice,0.008,406569,Frel,SSB,296,2468,2172,2020,NA,NA,NA,NA,NA,677068
2018,dgs.27.nea,elasmobranch,Advice,0.008,416836,Frel,SSB,363,2468,2105,2020,NA,NA,NA,NA,NA,677068
2019,dgs.27.nea,elasmobranch,Advice,0.008,426532,Frel,SSB,454,2468,2014,2020,NA,NA,NA,NA,NA,677068
2020,dgs.27.nea,elasmobranch,Advice,NA,436999,Frel,SSB,NA,NA,NA,2020,NA,NA,NA,NA,NA,677068
1950,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
1951,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
1952,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
1953,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
1954,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
1955,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
1956,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
1957,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
1958,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
1959,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
1960,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
1961,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
1962,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
1963,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
1964,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
1965,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
1966,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
1967,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
1968,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
1969,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
1970,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
1971,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
1972,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
1973,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
1974,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
1975,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
1976,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
1977,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
1978,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
1979,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
1980,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
1981,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
1982,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
1983,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
1984,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
1985,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
1986,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
1987,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
1988,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
1989,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
1990,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
1991,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
1992,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
1993,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
1994,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
1995,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
1996,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
1997,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
1998,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
1999,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
2000,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
2001,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
2002,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
2003,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
2004,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
2005,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
2006,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
2007,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
2008,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
2009,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
2010,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
2011,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
2012,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
2013,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
2014,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
2015,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
2016,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
2017,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
2018,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
2019,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
2020,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
2021,ele.2737.nea,demersal,Advice,NA,NA,F,SSB,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
2005,gag.27.nea,elasmobranch,Advice,NA,NA,F,SSB,668,NA,NA,2021,NA,NA,NA,NA,NA,NA
2006,gag.27.nea,elasmobranch,Advice,NA,NA,F,SSB,715,NA,NA,2021,NA,NA,NA,NA,NA,NA
2007,gag.27.nea,elasmobranch,Advice,NA,NA,F,SSB,601,NA,NA,2021,NA,NA,NA,NA,NA,NA
2008,gag.27.nea,elasmobranch,Advice,NA,NA,F,SSB,621,NA,NA,2021,NA,NA,NA,NA,NA,NA
2009,gag.27.nea,elasmobranch,Advice,NA,NA,F,SSB,650,NA,NA,2021,NA,NA,NA,NA,NA,NA
2010,gag.27.nea,elasmobranch,Advice,NA,NA,F,SSB,564,NA,NA,2021,NA,NA,NA,NA,NA,NA
2011,gag.27.nea,elasmobranch,Advice,NA,NA,F,SSB,511,NA,NA,2021,NA,NA,NA,NA,NA,NA
2012,gag.27.nea,elasmobranch,Advice,NA,NA,F,SSB,466,NA,NA,2021,NA,NA,NA,NA,NA,NA
2013,gag.27.nea,elasmobranch,Advice,NA,NA,F,SSB,483,NA,NA,2021,NA,NA,NA,NA,NA,NA
2014,gag.27.nea,elasmobranch,Advice,NA,NA,F,SSB,462,NA,NA,2021,NA,NA,NA,NA,NA,NA
2015,gag.27.nea,elasmobranch,Advice,NA,NA,F,SSB,501,NA,NA,2021,NA,NA,NA,NA,NA,NA
2016,gag.27.nea,elasmobranch,Advice,NA,NA,F,SSB,454,NA,NA,2021,NA,NA,NA,NA,NA,NA
2017,gag.27.nea,elasmobranch,Advice,NA,NA,F,SSB,460,NA,NA,2021,NA,NA,NA,NA,NA,NA
2018,gag.27.nea,elasmobranch,Advice,NA,NA,F,SSB,457,NA,NA,2021,NA,NA,NA,NA,NA,NA
2019,gag.27.nea,elasmobranch,Advice,NA,NA,F,SSB,400,NA,NA,2021,NA,NA,NA,NA,NA,NA
2020,gag.27.nea,elasmobranch,Advice,NA,NA,F,SSB,340,NA,NA,2021,NA,NA,NA,NA,NA,NA
2005,gfb.27.nea,demersal,Advice,NA,0.97,F,Biomass Index,2960,2960,NA,2020,NA,NA,NA,NA,NA,NA
2006,gfb.27.nea,demersal,Advice,NA,0.86,F,Biomass Index,2686,2686,NA,2020,NA,NA,NA,NA,NA,NA
2007,gfb.27.nea,demersal,Advice,NA,0.92,F,Biomass Index,2949,2949,NA,2020,NA,NA,NA,NA,NA,NA
2008,gfb.27.nea,demersal,Advice,NA,0.87,F,Biomass Index,2038,2038,NA,2020,NA,NA,NA,NA,NA,NA
2009,gfb.27.nea,demersal,Advice,NA,0.69,F,Biomass Index,1311,1311,NA,2020,NA,NA,NA,NA,NA,NA
2010,gfb.27.nea,demersal,Advice,NA,1.11,F,Biomass Index,1288,1288,NA,2020,NA,NA,NA,NA,NA,NA
2011,gfb.27.nea,demersal,Advice,NA,1.06,F,Biomass Index,2201,2201,NA,2020,NA,NA,NA,NA,NA,NA
2012,gfb.27.nea,demersal,Advice,NA,1.51,F,Biomass Index,2641,2641,NA,2020,NA,NA,NA,NA,NA,NA
2013,gfb.27.nea,demersal,Advice,NA,1.62,F,Biomass Index,2143,3328,1185,2020,NA,NA,NA,NA,NA,NA
2014,gfb.27.nea,demersal,Advice,NA,1.26,F,Biomass Index,2269,3435,1166,2020,NA,NA,NA,NA,NA,NA
2015,gfb.27.nea,demersal,Advice,NA,0.97,F,Biomass Index,2174,4242,2068,2020,NA,NA,NA,NA,NA,NA
2016,gfb.27.nea,demersal,Advice,NA,0.8,F,Biomass Index,2012,2689,677,2020,NA,NA,NA,NA,NA,NA
2017,gfb.27.nea,demersal,Advice,NA,0.99,F,Biomass Index,1503,2016,513,2020,NA,NA,NA,NA,NA,NA
2018,gfb.27.nea,demersal,Advice,NA,0.67,F,Biomass Index,1801,2064,263,2020,NA,NA,NA,NA,NA,NA
2019,gfb.27.nea,demersal,Advice,NA,0.69,F,Biomass Index,1850,2216,366,2020,NA,NA,NA,NA,NA,NA
1988,guq.27.nea,elasmobranch,Advice,NA,NA,F,SSB,560,NA,NA,2019,NA,NA,NA,NA,NA,NA
1989,guq.27.nea,elasmobranch,Advice,NA,NA,F,SSB,527,NA,NA,2019,NA,NA,NA,NA,NA,NA
1990,guq.27.nea,elasmobranch,Advice,NA,NA,F,SSB,635,NA,NA,2019,NA,NA,NA,NA,NA,NA
1991,guq.27.nea,elasmobranch,Advice,NA,NA,F,SSB,2509,NA,NA,2019,NA,NA,NA,NA,NA,NA
1992,guq.27.nea,elasmobranch,Advice,NA,NA,F,SSB,4626,NA,NA,2019,NA,NA,NA,NA,NA,NA
1993,guq.27.nea,elasmobranch,Advice,NA,NA,F,SSB,5152,NA,NA,2019,NA,NA,NA,NA,NA,NA
1994,guq.27.nea,elasmobranch,Advice,NA,NA,F,SSB,6455,NA,NA,2019,NA,NA,NA,NA,NA,NA
1995,guq.27.nea,elasmobranch,Advice,NA,NA,F,SSB,6512,NA,NA,2019,NA,NA,NA,NA,NA,NA
1996,guq.27.nea,elasmobranch,Advice,NA,NA,F,SSB,7168,NA,NA,2019,NA,NA,NA,NA,NA,NA
1997,guq.27.nea,elasmobranch,Advice,NA,NA,F,SSB,8182,NA,NA,2019,NA,NA,NA,NA,NA,NA
1998,guq.27.nea,elasmobranch,Advice,NA,NA,F,SSB,7705,NA,NA,2019,NA,NA,NA,NA,NA,NA
1999,guq.27.nea,elasmobranch,Advice,NA,NA,F,SSB,6484,NA,NA,2019,NA,NA,NA,NA,NA,NA
2000,guq.27.nea,elasmobranch,Advice,NA,NA,F,SSB,7059,NA,NA,2019,NA,NA,NA,NA,NA,NA
2001,guq.27.nea,elasmobranch,Advice,NA,NA,F,SSB,10105,NA,NA,2019,NA,NA,NA,NA,NA,NA
2002,guq.27.nea,elasmobranch,Advice,NA,NA,F,SSB,8093,NA,NA,2019,NA,NA,NA,NA,NA,NA
2003,guq.27.nea,elasmobranch,Advice,NA,NA,F,SSB,10876,NA,NA,2019,NA,NA,NA,NA,NA,NA
2004,guq.27.nea,elasmobranch,Advice,NA,NA,F,SSB,9031,NA,NA,2019,NA,NA,NA,NA,NA,NA
2005,guq.27.nea,elasmobranch,Advice,NA,NA,F,SSB,1147,NA,NA,2019,NA,NA,NA,NA,NA,NA
2006,guq.27.nea,elasmobranch,Advice,NA,NA,F,SSB,846,NA,NA,2019,NA,NA,NA,NA,NA,NA
2007,guq.27.nea,elasmobranch,Advice,NA,NA,F,SSB,310,NA,NA,2019,NA,NA,NA,NA,NA,NA
2008,guq.27.nea,elasmobranch,Advice,NA,NA,F,SSB,168,NA,NA,2019,NA,NA,NA,NA,NA,NA
2009,guq.27.nea,elasmobranch,Advice,NA,NA,F,SSB,164,NA,NA,2019,NA,NA,NA,NA,NA,NA
2010,guq.27.nea,elasmobranch,Advice,NA,NA,F,SSB,134,NA,NA,2019,NA,NA,NA,NA,NA,NA
2011,guq.27.nea,elasmobranch,Advice,NA,NA,F,SSB,3,NA,NA,2019,NA,NA,NA,NA,NA,NA
2012,guq.27.nea,elasmobranch,Advice,NA,NA,F,SSB,2,NA,NA,2019,NA,NA,NA,NA,NA,NA
2013,guq.27.nea,elasmobranch,Advice,NA,NA,F,SSB,0,NA,NA,2019,NA,NA,NA,NA,NA,NA
2014,guq.27.nea,elasmobranch,Advice,NA,NA,F,SSB,33,NA,NA,2019,NA,NA,NA,NA,NA,NA
2015,guq.27.nea,elasmobranch,Advice,NA,NA,F,SSB,10,NA,NA,2019,NA,NA,NA,NA,NA,NA
2016,guq.27.nea,elasmobranch,Advice,NA,NA,F,SSB,0,NA,NA,2019,NA,NA,NA,NA,NA,NA
2017,guq.27.nea,elasmobranch,Advice,NA,NA,F,SSB,7,NA,NA,2019,NA,NA,NA,NA,NA,NA
2018,guq.27.nea,elasmobranch,Advice,NA,NA,F,SSB,2,NA,NA,2019,NA,NA,NA,NA,NA,NA
1997,gur.27.3-8,demersal,Advice,NA,0.674,F,B_index,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
1998,gur.27.3-8,demersal,Advice,NA,0.721,F,B_index,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
1999,gur.27.3-8,demersal,Advice,NA,0.739,F,B_index,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
2000,gur.27.3-8,demersal,Advice,NA,0.695,F,B_index,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
2001,gur.27.3-8,demersal,Advice,NA,0.806,F,B_index,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
2002,gur.27.3-8,demersal,Advice,NA,0.794,F,B_index,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
2003,gur.27.3-8,demersal,Advice,NA,0.869,F,B_index,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
2004,gur.27.3-8,demersal,Advice,NA,1.075,F,B_index,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
2005,gur.27.3-8,demersal,Advice,NA,1.027,F,B_index,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA
2006,gur.27.3-8,demersal,Advice,NA,1.04,F,B_index,5054,NA,NA,2021,NA,NA,NA,NA,NA,NA
2007,gur.27.3-8,demersal,Advice,NA,1.187,F,B_index,5174,NA,NA,2021,NA,NA,NA,NA,NA,NA
2008,gur.27.3-8,demersal,Advice,NA,1.226,F,B_index,4772,NA,NA,2021,NA,NA,NA,NA,NA,NA
2009,gur.27.3-8,demersal,Advice,NA,1.346,F,B_index,4115,NA,NA,2021,NA,NA,NA,NA,NA,NA
2010,gur.27.3-8,demersal,Advice,NA,1.162,F,B_index,4392,NA,NA,2021,NA,NA,NA,NA,NA,NA
2011,gur.27.3-8,demersal,Advice,NA,1.025,F,B_index,4163,NA,NA,2021,NA,NA,NA,NA,NA,NA
2012,gur.27.3-8,demersal,Advice,NA,1.223,F,B_index,3768,NA,NA,2021,NA,NA,NA,NA,NA,NA
2013,gur.27.3-8,demersal,Advice,NA,1.249,F,B_index,4755,NA,NA,2021,NA,NA,NA,NA,NA,NA
2014,gur.27.3-8,demersal,Advice,NA,0.943,F,B_index,5087,NA,NA,2021,NA,NA,NA,NA,NA,NA
2015,gur.27.3-8,demersal,Advice,NA,1.018,F,B_index,3873,NA,NA,2021,NA,NA,NA,NA,NA,NA
2016,gur.27.3-8,demersal,Advice,NA,1.043,F,B_index,3645,NA,NA,2021,NA,NA,NA,NA,NA,NA
2017,gur.27.3-8,demersal,Advice,NA,1.025,F,B_index,3454,NA,NA,2021,NA,NA,NA,NA,NA,NA
2018,gur.27.3-8,demersal,Advice,NA,1.038,F,B_index,4131,NA,NA,2021,NA,NA,NA,NA,NA,NA
2019,gur.27.3-8,demersal,Advice,NA,0.881,F,B_index,3653,NA,NA,2021,NA,NA,NA,NA,NA,NA
2020,gur.27.3-8,demersal,Advice,NA,1.193,F,B_index,3273,NA,NA,2021,NA,NA,NA,NA,NA,NA
1978,hke.27.3a46-8abd,demersal,Advice,0.5426,72229,F,SSB,50551,50551,NA,2021,NA,1.02,56000,40000,0.26,56000
1979,hke.27.3a46-8abd,demersal,Advice,0.5817,92987,F,SSB,51096,51096,NA,2021,NA,1.02,56000,40000,0.26,56000
1980,hke.27.3a46-8abd,demersal,Advice,0.6848,95511,F,SSB,57265,57265,NA,2021,NA,1.02,56000,40000,0.26,56000
1981,hke.27.3a46-8abd,demersal,Advice,0.6884,81942,F,SSB,53918,53918,NA,2021,NA,1.02,56000,40000,0.26,56000
1982,hke.27.3a46-8abd,demersal,Advice,0.7189,66018,F,SSB,54994,54994,NA,2021,NA,1.02,56000,40000,0.26,56000
1983,hke.27.3a46-8abd,demersal,Advice,0.6636,64190,F,SSB,57507,57507,NA,2021,NA,1.02,56000,40000,0.26,56000
1984,hke.27.3a46-8abd,demersal,Advice,0.7006,77358,F,SSB,63286,63286,NA,2021,NA,1.02,56000,40000,0.26,56000
1985,hke.27.3a46-8abd,demersal,Advice,0.8549,74253,F,SSB,56099,56099,NA,2021,NA,1.02,56000,40000,0.26,56000
1986,hke.27.3a46-8abd,demersal,Advice,0.9523,55102,F,SSB,57092,57092,NA,2021,NA,1.02,56000,40000,0.26,56000
1987,hke.27.3a46-8abd,demersal,Advice,1.0425,40364,F,SSB,63369,63369,NA,2021,NA,1.02,56000,40000,0.26,56000
1988,hke.27.3a46-8abd,demersal,Advice,1.0503,43908,F,SSB,64823,64825,2,2021,NA,1.02,56000,40000,0.26,56000
1989,hke.27.3a46-8abd,demersal,Advice,1.1333,43036,F,SSB,66473,66546,73,2021,NA,1.02,56000,40000,0.26,56000
1990,hke.27.3a46-8abd,demersal,Advice,1.0706,40361,F,SSB,59954,59954,NA,2021,NA,1.02,56000,40000,0.26,56000
1991,hke.27.3a46-8abd,demersal,Advice,1.016,39644,F,SSB,58129,58129,NA,2021,NA,1.02,56000,40000,0.26,56000
1992,hke.27.3a46-8abd,demersal,Advice,1.0521,38176,F,SSB,56617,56617,NA,2021,NA,1.02,56000,40000,0.26,56000
1993,hke.27.3a46-8abd,demersal,Advice,1.0962,37391,F,SSB,52144,52144,NA,2021,NA,1.02,56000,40000,0.26,56000
1994,hke.27.3a46-8abd,demersal,Advice,1.1108,29333,F,SSB,51259,51615,356,2021,NA,1.02,56000,40000,0.26,56000
1995,hke.27.3a46-8abd,demersal,Advice,1.1734,28653,F,SSB,57621,57621,NA,2021,NA,1.02,56000,40000,0.26,56000
1996,hke.27.3a46-8abd,demersal,Advice,1.0254,33659,F,SSB,47210,47210,NA,2021,NA,1.02,56000,40000,0.26,56000
1997,hke.27.3a46-8abd,demersal,Advice,1.1082,28846,F,SSB,42465,42465,NA,2021,NA,1.02,56000,40000,0.26,56000
1998,hke.27.3a46-8abd,demersal,Advice,1.0297,23231,F,SSB,35060,35060,NA,2021,NA,1.02,56000,40000,0.26,56000
1999,hke.27.3a46-8abd,demersal,Advice,1.0146,26594,F,SSB,39814,40163,349,2021,NA,1.02,56000,40000,0.26,56000
2000,hke.27.3a46-8abd,demersal,Advice,0.9546,29381,F,SSB,42026,42109,83,2021,NA,1.02,56000,40000,0.26,56000
2001,hke.27.3a46-8abd,demersal,Advice,0.787,34905,F,SSB,36675,36675,NA,2021,NA,1.02,56000,40000,0.26,56000
2002,hke.27.3a46-8abd,demersal,Advice,0.8359,35956,F,SSB,40107,40107,NA,2021,NA,1.02,56000,40000,0.26,56000
2003,hke.27.3a46-8abd,demersal,Advice,0.8384,36566,F,SSB,43162,45272,2110,2021,NA,1.02,56000,40000,0.26,56000
2004,hke.27.3a46-8abd,demersal,Advice,0.8538,41638,F,SSB,46417,48969,2552,2021,NA,1.02,56000,40000,0.26,56000
2005,hke.27.3a46-8abd,demersal,Advice,0.9904,39729,F,SSB,46550,51226,4676,2021,NA,1.02,56000,40000,0.26,56000
2006,hke.27.3a46-8abd,demersal,Advice,0.8751,32217,F,SSB,41467,43283,1816,2021,NA,1.02,56000,40000,0.26,56000
2007,hke.27.3a46-8abd,demersal,Advice,0.7491,39067,F,SSB,45028,47219,2191,2021,NA,1.02,56000,40000,0.26,56000
2008,hke.27.3a46-8abd,demersal,Advice,0.6047,46620,F,SSB,47739,50987,3248,2021,NA,1.02,56000,40000,0.26,56000
2009,hke.27.3a46-8abd,demersal,Advice,0.4908,70773,F,SSB,58818,69408,10590,2021,NA,1.02,56000,40000,0.26,56000
2010,hke.27.3a46-8abd,demersal,Advice,0.3707,129738,F,SSB,72799,82777,9978,2021,NA,1.02,56000,40000,0.26,56000
2011,hke.27.3a46-8abd,demersal,Advice,0.3053,211698,F,SSB,87540,101696,14156,2021,NA,1.02,56000,40000,0.26,56000
2012,hke.27.3a46-8abd,demersal,Advice,0.2696,238004,F,SSB,85677,98357,12680,2021,NA,1.02,56000,40000,0.26,56000
2013,hke.27.3a46-8abd,demersal,Advice,0.2723,238566,F,SSB,77753,93639,15886,2021,NA,1.02,56000,40000,0.26,56000
2014,hke.27.3a46-8abd,demersal,Advice,0.2515,248043,F,SSB,89940,99853,9913,2021,NA,1.02,56000,40000,0.26,56000
2015,hke.27.3a46-8abd,demersal,Advice,0.2426,283027,F,SSB,93670,103490,9820,2021,NA,1.02,56000,40000,0.26,56000
2016,hke.27.3a46-8abd,demersal,Advice,0.2664,307092,F,SSB,109106,121847,12741,2021,NA,1.02,56000,40000,0.26,56000
2017,hke.27.3a46-8abd,demersal,Advice,0.3663,280165,F,SSB,104671,112057,7386,2021,NA,1.02,56000,40000,0.26,56000
2018,hke.27.3a46-8abd,demersal,Advice,0.2949,235279,F,SSB,89671,96705,7034,2021,NA,1.02,56000,40000,0.26,56000
2019,hke.27.3a46-8abd,demersal,Advice,0.2816,217121,F,SSB,82298,87238,4940,2021,NA,1.02,56000,40000,0.26,56000
2020,hke.27.3a46-8abd,demersal,Advice,0.2616,224675,F,SSB,72579,75836,3257,2021,NA,1.02,56000,40000,0.26,56000
2021,hke.27.3a46-8abd,demersal,Advice,NA,239091,F,SSB,NA,NA,NA,2021,NA,1.02,56000,40000,0.26,56000
1989,hke.27.8c9a,demersal,Advice,0.844,1.19,Relative F,Relative biomass,13786,13786,0,2020,NA,NA,NA,NA,NA,NA
1990,hke.27.8c9a,demersal,Advice,1.202,0.8,Relative F,Relative biomass,13190,13190,0,2020,NA,NA,NA,NA,NA,NA
1991,hke.27.8c9a,demersal,Advice,1.218,0.754,Relative F,Relative biomass,12827,12827,0,2020,NA,NA,NA,NA,NA,NA
1992,hke.27.8c9a,demersal,Advice,1.822,0.609,Relative F,Relative biomass,13798,14271,473,2020,NA,NA,NA,NA,NA,NA
